,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
236,Glasses,Search Engine,18,30,26,3,96929.01585623987,22737.809847681394,3,0.3506127668094203,0.5656941358767251,0.08323399989803376
237,Glasses,Search Engine,25,30,24,6,73411.80212307537,19638.077416055432,2,0.2558104104226321,0.5992332867757428,0.1448624315077493
238,Cheerper,BigData,54,46,41,5,84047.09616973587,13780.16663700491,3,0.34097251739644113,0.32499564443985085,0.33386609058348465
239,Pear,Sales,29,30,22,8,129609.27176213208,14829.943454248434,4,1.0,0.0,0.0
240,Glasses,Search Engine,34,30,22,5,55266.41449972357,21975.36509920065,2,0.04119411271487622,0.2998737439046406,0.65909874411363
241,Glasses,Design,40,38,31,7,82522.40345181267,20893.946514536354,1,0.5450268652075372,0.0,0.5202753155503761
242,Glasses,Design,1,30,23,5,153000.0,24792.91,1,0.9663117566391979,0.06603493970001939,0.0
243,Pear,Sales,40,32,29,2,106030.54437191988,17521.09599133357,3,0.8995668227465341,0.0,0.6150855075525157
244,Pear,Sales,33,35,36,1,116891.58962854672,19012.02973709724,3,1.0,0.0,0.5339005748498892
245,Pear,Design,23,41,41,1,103299.58064784405,16711.63599055187,3,0.3651775829004301,0.0,0.9866981297981128
246,Cheerper,Support,31,43,37,6,54756.55523844785,21922.381550798484,2,0.0,0.7635583487062758,0.6932243109603975
247,Cheerper,Support,80,30,24,4,40000.0,19694.35046455083,3,0.0,1.0,1.0
248,Glasses,AI,1,42,37,4,153000.0,24792.91,1,0.7800236119779456,0.5261006793208054,0.0
249,Glasses,AI,1,30,29,1,88793.9662877647,14027.045211440123,4,0.35688133236835334,0.0,1.0
250,Glasses,Design,23,30,22,7,75909.04410646105,20513.83671912962,2,0.6199789349022395,0.23493863251873562,0.14535530364079952
251,Glasses,Design,1,30,25,6,153000.0,24792.91,2,0.7655017504621997,0.3590281703791044,0.0
252,Glasses,AI,39,30,22,7,52044.37513283101,20848.248473667827,2,0.005143140693083248,0.5906582051968643,0.4038942894473839
253,Cheerper,Support,71,34,36,1,40000.0,23101.660011038504,3,0.0,0.37871199138840506,1.0
254,Pear,Sales,73,35,37,1,60997.69031186407,22759.84160575987,3,0.31461791400306344,0.0,1.0
255,Glasses,AI,3,35,30,5,91443.72080465131,20287.6296792984,3,0.36244036213880315,0.15127357909692865,0.48626872395895626
256,Glasses,Design,1,38,31,7,153000.0,14331.780131640602,3,1.0,0.0016716513472844752,0.0
257,Pear,Sales,9,49,48,1,153000.0,19968.94038385916,3,1.0,0.0,0.3953440904009269
258,Glasses,AI,25,30,26,5,74094.85431879562,24792.91,1,0.05113120887923789,0.2567013001872326,0.6917890121474831
259,Cheerper,BigData,26,32,24,8,84612.61044966463,19059.966649738595,2,0.29088232016620635,0.8880919453940828,0.0
260,Cheerper,Search Engine,60,41,34,8,71581.34010158257,23990.234144034333,1,0.20582777813864464,1.0,0.0
261,Pear,Sales,26,44,35,8,134066.69506392346,15446.669811253716,2,1.0,0.22242752330760737,0.0
262,Glasses,Design,70,40,37,3,54409.46677860498,20134.524047524515,1,0.005201815253707054,0.3406723537947503,0.6539798647173056
263,Glasses,Search Engine,1,30,22,6,105558.3868658749,24345.248244347596,2,0.0,0.5132998088683998,0.5103971142380348
264,Cheerper,Support,48,41,35,6,40000.0,17739.00231675922,2,0.0,0.8489774666954053,0.7441626348047645
265,Cheerper,Support,47,41,36,5,40000.0,23411.91622907042,1,0.0,1.0,0.5645391465734125
266,Glasses,Search Engine,54,41,38,3,71511.6538359573,24792.91,1,0.0,0.793638519908957,0.4319518808175518
267,Glasses,Search Engine,61,31,24,7,40000.0,14334.717772782902,3,0.20487477992027384,0.396826443102802,0.3986393948604534
268,Glasses,Search Engine,80,47,44,2,40000.0,15825.011951812297,2,0.0,0.545220562259842,1.0
269,Glasses,AI,65,49,48,1,82283.78196069633,9647.81867232097,4,0.18090088828351797,0.0,0.8963261403726532
270,Glasses,AI,36,36,32,4,88070.76267734599,20352.278866558714,3,0.5465247242654232,0.1930852310981347,0.2600828898870604
271,Glasses,BigData,48,42,42,1,56427.17748191523,16184.71558234189,3,0.0,0.19199966045293623,1.0
272,Glasses,Search Engine,58,30,22,8,40000.0,17158.127127355616,3,0.049239723018890125,0.5954045070506465,0.3550694267686997
273,Glasses,AI,35,37,31,5,72995.74195358796,9000.0,5,0.6740102041140834,0.0,0.38727794276989347
274,Glasses,AI,43,39,35,4,65412.47505991866,14793.711817813617,2,0.0,0.08762510594085995,1.0
275,Cheerper,Support,68,49,48,2,95223.53568131961,12532.13635107154,5,0.3486108891263956,1.0,0.0
276,Pear,Design,48,43,43,1,107521.57485924238,9000.0,5,0.9986728183186311,0.0,0.3921073308920743
277,Glasses,Sales,10,47,46,1,153000.0,17618.748116903225,2,0.8237957025045076,0.07622607635239348,0.10092443243833493
278,Pear,Design,38,49,48,4,125418.03865641844,14464.23469332304,3,0.9495507973757618,0.0,0.2003458420894284
279,Cheerper,BigData,3,30,22,7,104070.45982682022,16234.900178596046,5,0.7031164828893464,0.8463455623982958,0.0
280,Pear,Sales,34,41,35,6,113864.02725517855,22306.06882367079,1,0.7611712163614465,0.0,0.268189281738127
281,Cheerper,BigData,37,49,46,6,75272.1231301867,23430.038101053193,1,0.0,1.0,0.2485297971652627
282,Cheerper,Support,37,34,25,8,62169.780239514745,17153.29592040289,2,0.09881574530076342,1.0,0.0
283,Pear,Design,1,30,22,9,123603.77580171534,17149.90260647526,4,1.0,0.08081298083835575,0.0
284,Cheerper,Support,56,40,39,1,50693.924199464986,20370.057393352898,2,0.0,1.0,0.48440497320431186
285,Glasses,Search Engine,74,49,48,2,56832.32432225113,17957.114614934195,3,0.02408638837757865,0.22989161535198144,0.7462114208991684
286,Cheerper,Support,28,43,30,9,67504.93159675732,9000.0,4,0.19119945578964687,1.0,0.0
287,Cheerper,Support,1,31,26,5,123703.1010217685,18049.54388271338,4,0.7905492769228253,0.6265825195011892,0.0
288,Glasses,Design,1,37,30,7,122568.55410217328,23487.203158039483,1,0.5430818221500733,0.3116565566838831,0.14515771639890726
289,Cheerper,Support,7,36,32,4,93797.6949817798,15149.57817695148,4,0.0,1.0,0.1269708276545049
290,Glasses,Design,11,40,33,7,120721.01248315207,18344.322836878648,1,0.7167685433684712,0.4010338400615864,0.0
291,Cheerper,Search Engine,24,42,37,6,106062.83119878547,9000.0,4,0.6464252859219175,0.6351266640649225,0.0
292,Cheerper,Search Engine,57,43,34,9,80242.91047150496,18557.62202857308,1,0.4991894726855579,1.0,0.0
293,Glasses,AI,17,33,23,9,91087.02393035872,17716.796533581688,3,0.5968534381264006,0.60151332735339,0.0
294,Cheerper,Support,25,34,30,4,52729.5783855292,16362.855653941948,4,0.0,0.6549613590689103,0.6829566635792126
295,Glasses,AI,46,49,47,4,108293.47289300716,12827.894359581453,3,0.4789719218444941,0.4447426939178145,0.07657316449481327
296,Cheerper,Support,31,34,27,7,62027.54403236364,16721.721335154416,3,0.0,1.0,0.0
297,Glasses,AI,31,35,25,9,69454.00410419152,19128.80091100105,1,0.2085152108439265,0.5249371532508013,0.2668810354523467
298,Cheerper,Support,56,43,42,2,66244.7512977746,18812.412483859534,3,0.0,1.0,0.0
299,Glasses,Design,1,32,23,9,153000.0,20337.02799675975,1,1.0,0.0,0.0
300,Pear,Sales,43,49,48,3,119341.13519781633,17577.195076973712,2,1.0,0.0,0.5282532794581345
301,Glasses,AI,45,37,33,4,72323.62016418422,20420.543291772134,2,0.2121040802622769,0.09164995779413795,0.6961420798622394
302,Glasses,AI,7,33,24,8,123667.93748142198,16287.423256901668,3,1.0,0.33934880363154607,0.0
303,Cheerper,Support,26,31,26,5,59663.48150591413,14596.156374624723,5,0.09955603314869671,0.5789584362786162,0.3219389309809044
304,Cheerper,BigData,1,45,41,4,115433.22774930482,18173.417947066686,2,0.01893115886602159,0.2840452030572072,0.6972895806561001
305,Glasses,BigData,39,32,29,3,40000.0,18882.16773126703,3,0.0,0.09382508244374951,1.0
306,Cheerper,BigData,1,31,22,9,60564.501787136935,21760.66554377249,2,0.0,0.6524842984584017,0.5140498967630056
307,Glasses,AI,47,38,34,5,70059.9327360761,20889.2633407935,2,0.07406924385785013,0.3929246962514053,0.5327899941617982
308,Pear,Design,44,38,36,2,97340.10546989214,24792.91,1,0.44055459801235414,0.16108011854961846,0.3984296278379839
309,Pear,Sales,16,40,40,1,103625.42523287448,23373.052061920243,2,0.400315842968255,0.0,1.0
310,Glasses,AI,80,35,31,4,68733.24427328988,9000.0,5,1.0,0.09734878438202343,0.0
311,Glasses,BigData,62,32,24,7,41623.96632303762,13630.697514684192,4,0.0441546378682377,0.8055675409894609,0.15028147433960673
312,Cheerper,Search Engine,47,49,48,2,91365.10917344221,21237.74966276945,2,0.2468203728634944,0.5458951871544833,0.20763118379245998
313,Pear,AI,65,45,47,1,51629.42693903876,18476.800901186907,2,0.0,0.0,1.0
314,Glasses,BigData,51,37,34,2,40331.19894304056,20810.416128963818,3,0.0,0.3991155202435129,1.0
315,Glasses,Design,3,44,35,9,137295.39546206454,18879.56499285098,1,1.0,0.370598295708275,0.0
316,Pear,Sales,7,37,27,9,130419.45477597174,24792.91,1,0.9765964804300646,0.06012919532420219,0.0
317,Cheerper,BigData,50,45,40,5,105597.26160609603,14064.792458830387,4,0.8151881606005604,0.6179307319180039,0.0
318,Glasses,Search Engine,66,38,36,2,57630.96730220265,23536.170348898166,2,0.0,0.46829280904618326,0.5621479309811946
319,Glasses,Search Engine,36,47,44,3,68186.79912271566,20965.036272603833,1,0.0,0.7055579247589501,0.5090450142362599
320,Pear,Sales,1,42,36,6,137075.67792948068,16622.555860856726,3,1.0,0.0,0.13063752249977856
321,Pear,Design,26,41,38,2,86181.79489104862,21509.75840367583,1,0.10725835848262116,0.06254206857750977,0.8302585143010284
322,Pear,Sales,1,43,37,5,147493.48189926904,14821.274783779709,2,0.89176132446028,0.0,0.5888458050009848
323,Glasses,AI,13,40,36,5,124164.37933639357,13942.736513501066,3,0.8603418662841698,0.3023473797753321,0.0
324,Pear,Design,1,39,33,6,124654.52597893216,22056.753504702832,1,0.7373856548296291,0.0,0.5600475210387912
325,Glasses,Search Engine,1,30,22,6,120150.97856756361,15736.509675889112,3,0.7569956445302668,0.3343736792410029,0.0
326,Pear,Design,1,30,22,6,98837.53184843855,24792.91,2,0.5578954652742257,0.0,0.8191445015820985
327,Pear,Design,10,32,28,4,98362.42919266247,24792.91,1,0.5922183958399712,0.02594356017457844,0.3814345240729303
328,Cheerper,Support,15,42,39,4,95189.12761108133,15468.234516656152,3,0.163655899294949,0.8290225072509361,0.00724931694797748
329,Glasses,Design,28,31,23,7,59673.08342381041,24792.91,1,0.0,0.6280008817517948,0.5469493172343027
330,Glasses,Design,1,41,37,5,152857.70819024646,24792.91,1,1.0,0.3837985373572072,0.0
331,Pear,Sales,26,47,43,5,136475.6878986505,24792.91,1,0.8576804128948334,0.15427183730048313,0.0
332,Cheerper,Support,45,30,22,9,40000.0,11269.57206149749,4,0.0,1.0,0.0
333,Pear,Design,34,43,38,5,65010.38653490772,10717.438105215559,3,0.3209204589017988,0.0,1.0
334,Glasses,Search Engine,2,43,41,2,108457.62908702902,21096.049285893398,2,0.13542634779716817,0.0,0.9577316972572512
335,Pear,AI,3,40,42,1,139316.92075564875,14861.928083584975,4,0.7871587432634315,0.0,0.4504602672852397
336,Cheerper,Support,80,49,48,1,40000.0,21026.901824549153,2,0.0,1.0,1.0
337,Pear,Sales,29,38,33,5,153000.0,18106.008655121994,2,1.0,0.0,0.0
338,Pear,Design,19,49,48,1,129473.99639776038,24318.120177892484,1,0.42575087839467113,0.0,0.9139713821679973
339,Pear,Sales,53,37,36,1,83769.87408281687,15822.384426997454,3,0.5459214019920084,0.0,1.0
340,Cheerper,Support,1,36,24,9,120470.22499304962,23652.727291931325,1,0.29899009332892656,1.0,0.0
341,Glasses,AI,1,31,23,7,128007.99545161166,21962.93892990147,3,0.9944989553005497,0.3119331588265025,0.0
342,Glasses,Search Engine,30,38,30,8,72467.21050018037,12469.023477881652,3,0.06891373760928449,0.9403224408056505,0.0
343,Glasses,Search Engine,23,36,33,4,75563.73962905271,24792.91,1,0.0,0.7939877755166764,0.3708891690482285
344,Glasses,Search Engine,9,31,22,9,107540.61033292646,19582.051465847948,3,1.0,0.5626991736175686,0.0
345,Glasses,Search Engine,29,36,29,7,78868.41598971494,24792.91,2,0.0,0.560185730533679,0.5047929744396242
346,Pear,Design,75,34,28,6,40000.0,17921.54577925007,2,0.23457448588355478,0.21988294978604372,0.5455044317158642
347,Glasses,AI,1,32,25,7,101809.85524806834,15157.344975089653,3,0.7529445089419746,0.2978943301817121,0.0
348,Glasses,Design,13,34,23,9,99616.02761349073,13768.590538530396,2,0.9456574031616849,0.336523487792024,0.0
349,Glasses,AI,6,47,40,7,102565.91252692408,22090.993197516604,1,0.44607742983849696,0.2190481823351571,0.3349056435590016
350,Glasses,AI,42,49,48,1,101087.63485650979,15027.83466578642,4,0.333027370299661,0.0,0.7762430571316008
351,Glasses,AI,31,36,33,3,98330.72468157944,24792.91,1,0.3595851159656664,0.3259816593953546,0.31456892871154735
352,Pear,Sales,61,33,27,6,63759.329364378566,18293.41226680409,2,0.5534461248430154,0.0,0.46537304646838545
353,Glasses,AI,9,40,32,8,111724.38384970604,16011.158803237267,2,0.6540694282608714,0.6100861645150688,0.0
354,Cheerper,Support,74,30,26,4,40210.29570448193,19538.458257541104,3,0.0,1.0,0.0
355,Pear,Sales,20,41,38,3,129126.5551801422,19398.928977169544,2,1.0,0.0,0.2894516795976262
356,Glasses,Search Engine,31,48,42,5,101725.4419220545,20794.16422126831,1,0.22728640422295254,0.8991137146505046,0.0
357,Cheerper,BigData,58,44,39,5,51909.4314413778,20768.66430098775,2,0.0,0.9795866166515259,0.05485113964830124
358,Cheerper,Support,40,44,39,5,65721.52546508507,10010.61532946405,4,0.29676925405835536,0.6091180738638271,0.09419225914263232
359,Pear,Sales,1,30,22,7,133606.94866731894,12395.444151683772,4,1.0,0.0,0.0
360,Glasses,AI,10,37,32,5,91599.4726507087,9817.571499216587,4,0.3938595293767045,0.1504130890641341,0.45554132350025284
361,Glasses,AI,36,41,40,1,64787.00743353863,24792.91,1,0.0,0.19676262055789395,1.0
362,Glasses,AI,68,38,30,8,77304.56083553542,15550.707905540565,3,0.8175495415953575,0.7104237175625696,0.0
363,Glasses,Search Engine,72,46,45,1,57324.34477782148,14386.570914102385,2,0.0,0.7937330872638779,0.299802788899014
364,Cheerper,BigData,28,36,28,8,54565.3695928857,20659.909165048834,2,0.08155023737597772,0.6167649919580991,0.3018395809036911
365,Glasses,AI,49,49,48,4,79697.97284463198,17462.640540721706,1,0.09658260790758216,0.18392458361333514,0.7198376947611134
366,Glasses,Search Engine,27,45,42,3,104759.5285918393,14021.408934766416,3,0.44272045268270743,0.4658846250026858,0.09143948134498875
367,Pear,Sales,8,36,31,4,111365.01890372057,15294.140336729532,3,0.8739760982188614,0.0,0.8868302109081294
368,Glasses,AI,54,44,42,2,93755.07241068824,14876.884328417584,3,0.5004117573183142,0.0,0.5447042311201812
369,Cheerper,Support,1,30,22,9,71027.30619425612,23013.883510749685,2,0.0,1.0,0.2246163076320628
370,Glasses,AI,68,47,44,3,81141.54503297848,15812.522713511658,2,0.42703136673637165,0.3275903811824637,0.24537945020954535
371,Glasses,AI,33,44,42,2,86098.79300539379,19967.643129851014,1,0.07698783716743463,0.0,1.0
372,Glasses,Search Engine,27,37,32,5,63962.024027841035,18394.772383143045,2,0.017583523211284535,0.221342677704619,0.7612637648863496
373,Pear,Sales,14,44,40,4,113476.30940798383,20665.63182879667,1,0.6851917085846227,0.0,0.906904709489444
374,Glasses,AI,12,30,23,4,101136.86145705213,20954.115513183828,3,0.7550280420917168,0.17274684341535487,0.07215132633920346
375,Glasses,Design,4,49,47,4,133213.1514856788,18689.937515649253,1,0.40743660888296823,0.0,0.6473597326097731
376,Glasses,BigData,80,32,28,5,40383.729896323704,24792.91,2,0.05567275896354973,1.0,0.0
377,Pear,Sales,1,38,32,6,136831.73859679454,15143.857008199022,3,0.9021340481069198,0.0,0.42042646621562946
378,Glasses,Search Engine,15,42,36,6,93080.84862666714,16154.932089606838,2,0.13140603569695938,0.5594384536761409,0.30933525048564053
379,Pear,Sales,32,35,34,2,126346.15906999982,23603.43090878325,1,0.6991950118340893,0.03531294939394186,0.2653048474363644
380,Pear,Sales,27,37,33,4,130601.94981490044,14034.79563189166,3,1.0,0.0,0.09513797694738521
381,Glasses,Search Engine,1,35,32,4,123869.45255317152,20979.65786301266,3,0.5540982620218332,0.4872171691222523,0.0
382,Cheerper,Support,23,41,35,6,48111.21322395188,14957.986422143636,3,0.0,0.6149306168217361,0.787965339839346
383,Cheerper,Support,14,30,22,9,62253.60810424924,20553.00776859566,1,0.0,1.0,0.022274725956903885
384,Pear,Design,80,40,36,4,43278.83261193192,16695.62473334573,3,0.5243522642818492,0.0,0.5135109744510465
385,Cheerper,BigData,44,49,47,2,77296.51963670712,16919.286089009875,2,0.0,0.8148138248077343,0.43466566213701446
386,Cheerper,BigData,40,43,34,9,70472.62154263342,18119.63052529991,2,0.17586909517028487,0.8869075027534219,0.0
387,Glasses,Design,46,46,45,1,98547.61396799951,11264.363955888084,4,0.5293506809416682,0.0,0.6601279235773341
388,Cheerper,Support,24,42,38,5,56804.82954742023,24792.91,1,0.0,0.739585392820989,0.6697175902159553
389,Glasses,AI,7,42,37,5,119759.22605519177,20970.487633445377,2,0.6105091805825786,0.24491100392307902,0.14473432340604053
390,Glasses,AI,18,42,36,6,110235.18748956293,18195.123773445528,2,0.7345258234535068,0.5098763632698793,0.0
391,Glasses,Search Engine,38,49,45,4,77768.54497877778,22285.320428534276,1,0.0,0.5637382463648839,0.6321607409973873
392,Glasses,Search Engine,1,36,29,7,79957.40528477,24792.91,1,0.0,0.48297085521245575,0.5457992044415083
393,Pear,Design,61,45,44,1,76356.73930502757,17833.22358485937,2,0.21311200047916873,0.0,0.9039986198373982
394,Glasses,Search Engine,47,30,26,1,45381.17107099845,11802.804726258199,5,0.0179416408728853,0.0,0.9831047339951648
395,Cheerper,BigData,47,43,38,6,91176.70071063943,16268.425584351024,3,0.507772816436685,0.8059061670208801,0.0
396,Cheerper,BigData,38,30,24,6,51126.05075371207,23945.5963730871,3,0.0,0.5338495695729714,0.4957835827060174
397,Cheerper,BigData,39,44,40,4,83814.84327020225,14329.388437477854,3,0.09031861335948418,0.8423488908105436,0.06709826491816956
398,Cheerper,Support,1,36,28,8,83421.6187487049,19883.681370211278,2,0.11006881225665274,0.737841240761792,0.15236356902931958
399,Glasses,Search Engine,23,48,43,5,81928.00499536358,18028.736603826474,2,0.056365617973700766,0.5951283684843178,0.3484677884346136
400,Cheerper,BigData,42,32,29,3,67450.14894584617,21370.059091021856,3,0.0766262490188882,0.6439821215849771,0.2789854588856597
401,Glasses,Sales,51,49,48,2,121591.85554416926,18210.502725845865,3,0.918497546248829,0.0,0.2577659986012339
402,Cheerper,BigData,42,34,30,5,88651.23533267948,20762.86834023602,3,0.5066123017575853,1.0,0.0
403,Cheerper,BigData,48,30,24,6,61448.30060993954,9204.099585662043,5,0.8955881592723949,0.24180146052206958,0.0
404,Glasses,AI,17,38,33,5,103492.55266605498,17680.675965909384,3,0.43410450325338823,0.26484354693850626,0.3012446878670173
405,Glasses,Search Engine,1,30,24,4,86672.42538251121,24199.46208135869,4,0.16159783807067066,0.3358544871495899,0.5026011576361146
406,Cheerper,Support,59,32,31,1,61448.85670428233,21838.649452261165,3,0.0,0.7894539005720083,0.35288933058362143
407,Glasses,AI,17,31,24,7,83974.43306931798,22572.47965893988,3,0.587860122293989,0.3017535945573997,0.11050159479806604
408,Pear,Sales,27,42,39,3,122652.68778369424,13507.109095726466,4,1.0,0.0,0.0
409,Cheerper,BigData,3,30,22,7,87176.22938201182,24636.03880695905,2,0.06497010145409637,0.8161057282570696,0.11863568082055745
